"userid","idstr","screen_name","name","province","city","location","description","url","profile_url","user_domain","weihao","gender","followers_count","bi_followers_count","friends_count","statuses_count","favourites_count","ucreate_at","allow_all_act_msg","geo_enabled","verified","allow_all_comment","verified_reason"
"1945867330","1945867330","流星入雨","流星入雨","32","11","江苏 镇江",NULL,,"u/1945867330",NULL,NULL,"m","134","40","127","661","20","Sat Feb 19 04:17:58 +0800 2011","0","1","0","1",
"1945938907","1945938907","饭统仁波切","饭统仁波切","46","1","海南 海口",NULL,,"u/1945938907",NULL,NULL,"m","6","0","242","1","35","Tue Feb 01 19:34:30 +0800 2011","0","0","0","1",
"1946180905","1946180905","囧宅铎","囧宅铎","37","2","山东 青岛","手办出坑人士，爱LOL。向着目标勇往直前~！","http://blog.sina.com.cn/u/1946180905","heyjoseph","heyjoseph",NULL,"m","94","45","218","572","10","Tue Feb 01 23:10:33 +0800 2011","0","1","0","1",
"1947473674","1947473674","粤G之美","粤G之美","44","6","广东 佛山","走不完的路……",,"u/1947473674",NULL,NULL,"m","92","48","317","1104","298","Sun Feb 20 11:47:59 +0800 2011","0","1","0","1",
"1947988945","1947988945","lava-gpds","lava-gpds","31","3","上海 卢湾区","广告商贩没事别加我关注，否则拉黑没商量。别以为所有人都喜欢粉丝多",,"u/1947988945",NULL,NULL,"m","60","22","162","9306","13","Sat Mar 26 22:53:33 +0800 2011","0","1","0","1",
"1950096653","1950096653","李小汉他爸","李小汉他爸","11","1000","北京",NULL,,"u/1950096653",NULL,NULL,"m","12","3","38","32","1","Fri Feb 04 11:15:36 +0800 2011","0","1","0","1",
"1952794984","1952794984","翰墨风雅轩","翰墨风雅轩","100","1000","其他","品味书法文化，交流书法心得，关注艺术收藏。",,"davidsmith9988","davidsmith9988",NULL,"m","885","14","1963","23","48","Sat May 21 10:21:56 +0800 2011","0","1","0","1",
"1953062430","1953062430","-没法显示-","-没法显示-","50","7","重庆 九龙坡区",NULL,,"u/1953062430",NULL,NULL,"m","21","6","97","36","8","Sat May 21 01:00:30 +0800 2011","0","1","0","0",
"1953423521","1953423521","Erin-BJ","Erin-BJ","11","5","北京 朝阳区",NULL,,"u/1953423521",NULL,NULL,"f","149","20","137","1305","46","Sun Feb 06 12:12:31 +0800 2011","0","1","0","1",
"1954544385","1954544385","雨奈希","雨奈希","11","8","北京 海淀区","{ 花间词 • 细雨湿流光 }",,"10290423","caoci0423","10290423","f","2697","172","281","432","68","Mon Feb 07 02:06:51 +0800 2011","0","1","0","0",
"1956048223","1956048223","L-O-S-T2010","L-O-S-T2010","31","1000","上海","走不出来，走不进去！",,"u/1956048223",NULL,NULL,"m","83","14","141","5326","64","Mon Feb 07 22:18:46 +0800 2011","0","1","0","1",
"1957972164","1957972164","请叫我苏丽珍","请叫我苏丽珍","65","1","新疆 乌鲁木齐","喜欢冒险，倔强，天生赌徒，广告人。","http://534854245.qzone.qq.com","u/1957972164",NULL,NULL,"f","306","32","83","148","43","Tue Feb 22 21:22:53 +0800 2011","1","1","0","1",
"1958080531","1958080531","姜博文ydsns","姜博文ydsns","21","1","辽宁 沈阳","“我的灵魂平静而明亮，宛似清晨的群山。可是他们认为我冷酷，以为我是开着可怕玩笑的嘲讽者。”——尼采《扎拉图斯特拉如是说》","http://blog.sina.com.cn/u/1958080531","u/1958080531",NULL,NULL,"m","190","48","229","3490","59","Fri Feb 11 22:00:34 +0800 2011","0","1","0","1",
"1958442751","1958442751","唐位位","唐位位","31","7","上海 普陀区","看閒書，管閒事，講上海閒話。","http://blog.sina.com.cn/u/1958442751","u/1958442751",NULL,NULL,"f","1420","707","1018","19699","306","Wed Feb 09 11:57:49 +0800 2011","0","1","0","1",
"1959185150","1959185150","总裁精粹","总裁精粹","50","3","重庆 渝中区","QQ：916658341","http://blog.sina.com.cn/u/1959185150","916658341",NULL,"916658341","m","1173780","31","60","20899","143","Tue May 10 10:43:32 +0800 2011","1","0","0","1",
"1960928582","1960928582","令狐葱白","令狐葱白","33","1","浙江 杭州",NULL,,"u/1960928582",NULL,NULL,"m","3","3","60","479","4","Thu Feb 24 22:05:31 +0800 2011","0","1","0","1",
"1961658655","1961658655","王玉凡2011","王玉凡2011","31","15","上海 浦东新区","安永管理咨询市场拓展BD经理","http://weibo.com/1961658655","u/1961658655",NULL,NULL,"m","2758","631","1997","37802","11202","Thu Feb 10 23:02:40 +0800 2011","0","1","0","1",
"1962310741","1962310741","微相册","微相册","11","8","北京 海淀区","微相册作为微博的核心基础功能为微博用户提供图片的存储和展示服务，同时有机会拓展成为基于图片兴趣分享的社区型产品。","http://photo.weibo.com/welcome/hot","photo","photo",NULL,"f","24857946","94","168","11367","190","Fri Feb 11 12:06:37 +0800 2011","1","1","1","1","微博相册官方微博"
"1964170787","1964170787","湘南云飘","湘南云飘","11","8","北京 海淀区","此时、此地、此身；来过、爱过、活过",,"feiyeliuhen","feiyeliuhen",NULL,"m","325","108","1140","5043","11367","Sat Feb 12 11:49:52 +0800 2011","0","0","0","1",
"1964797842","1964797842","SlevenChou","SlevenChou","44","3","广东 深圳","纵使韶华老去，尚存一脉念想。",,"zhouyanchen66","zhouyanchen66",NULL,"m","405","143","311","1620","452","Sun Feb 27 17:49:25 +0800 2011","0","1","0","1",
"1965224453","1965224453","CJIANHUA","CJIANHUA","400","45","海外 沙特阿拉伯","勿忘初心！",,"u/1965224453",NULL,NULL,"f","573","88","729","4793","1758","Sat Feb 12 18:58:28 +0800 2011","0","0","0","1",
"1966735095","1966735095","谷大掰","谷大掰","31","15","上海 浦东新区","若得",,"smilehal","smilehal",NULL,"m","247","68","172","2186","22","Sun Feb 13 15:21:01 +0800 2011","0","1","0","1",
"1967632985","1967632985","麻雷0478","麻雷0478","15","1000","内蒙古","中国安放在澳洲的一颗麻雷！ Chinese C4 in Aus.",,"u/1967632985",NULL,NULL,"m","308","190","432","437","433","Sun Feb 13 23:57:34 +0800 2011","0","1","0","1",
"1968538967","1968538967","精灵兔小弟","精灵兔小弟","44","1","广东 广州","每天爱你多一些…",,"u/1968538967",NULL,NULL,"m","132","14","304","17497","28","Mon Feb 14 15:23:50 +0800 2011","0","0","0","0",
"1969451363","1969451363","萧鑫说","萧鑫说","11","14","北京 昌平区","彼以国士待我，我以国士报之；彼以众人待我，我以众人报之；如果你关注有@卐卍卍，那么我不介意你再关注我一下。",,"21201025","daochengjushi","21201025","m","193","34","71","219","7","Mon Feb 14 23:33:15 +0800 2011","0","1","0","1",
"1969493972","1969493972","Monsoon-6789","Monsoon-6789","44","1000","广东",,,"u/1969493972",NULL,NULL,"m","1751","95","317","2203","13","Wed May 11 12:13:38 +0800 2011","1","1","0","1",
"1975425942","1975425942","赵薏萱","赵薏萱","31","1000","上海",NULL,,"u/1975425942",NULL,NULL,"f","241","81","262","4332","38","Mon Mar 14 16:53:52 +0800 2011","0","1","0","1",
"1977602647","1977602647","崔小海_","崔小海_","100","1000","其他","爱扯淡的诗人","http://blog.sina.com.cn/u/1977602647","533012019","cuijiaxiaosheng","533012019","m","442","133","212","3837","42","Sat Feb 19 12:12:02 +0800 2011","0","1","0","1",
"1981052750","1981052750","小丑杨宇航","小丑杨宇航","100","1000","其他","你是要当一辈子的懦夫 还是要当英雄 哪怕只有几分钟 你需要的不仅仅是勇气 来自心底的革命呐喊 只为惊醒少数人",,"u/1981052750",NULL,NULL,"m","236","93","138","2015","294","Fri May 20 18:02:36 +0800 2011","0","1","0","0",
"1988486807","1988486807","嘶啰嗦","嘶啰嗦","44","3","广东 深圳",NULL,,"hzsong1980","hzsong1980",NULL,"m","29","18","102","1059","9","Thu Feb 24 16:53:01 +0800 2011","0","0","0","0",
"1989838815","1989838815","彦格格SH","彦格格SH","31","5","上海 长宁区","彦格格",,"u/1989838815",NULL,NULL,"f","992","22","185","10971","261","Fri Feb 25 02:23:01 +0800 2011","0","1","0","1",
"1993173560","1993173560","口香糖香烟","口香糖香烟","41","1","河南 郑州","无所不用其极",,"u/1993173560",NULL,NULL,"m","131","4","79","1249","15","Fri Mar 11 13:34:12 +0800 2011","0","1","0","1",
"1995406015","1995406015","雾霾里的紫青童话","雾霾里的紫青童话","100","1000","其他","找我的梦想，它比我先失落了。","http://blog.sina.com.cn/u/1995406015","u/1995406015",NULL,NULL,"m","146","24","50","16","4","Sun Feb 27 14:13:14 +0800 2011","0","0","0","0",
"1996244385","1996244385","阴老尸","阴老尸","11","4","北京 宣武区","实名认证：中国极次要的梦想家 阴大发",,"u/1996244385",NULL,NULL,"m","728","191","375","1843","203","Sat Mar 19 15:03:35 +0800 2011","0","1","0","1",
"1998647851","1998647851","可乐白色","可乐白色","61","1","陕西 西安",NULL,,"u/1998647851",NULL,NULL,"m","6","0","7","1","0","Mon Feb 28 19:32:44 +0800 2011","0","1","0","1",
"1998912917","1998912917","___罗永春","___罗永春","61","3","陕西 宝鸡","愤青，感性，，多变，易发神经，对什么事都只是有点好奇…",,"u/1998912917",NULL,NULL,"m","556","132","689","7147","2678","Tue Mar 01 10:51:00 +0800 2011","0","1","0","0",
"1998969655","1998969655","safari去吧","safari去吧","44","3","广东 深圳","与庄共舞好不好",,"gir1g0","gir1g0",NULL,"f","397","68","204","308","239","Mon Feb 28 22:39:55 +0800 2011","0","1","0","1",
"2001935767","2001935767","-国-YE","-国-YE","44","12","广东 肇庆",NULL,,"knightkira","knightkira",NULL,"m","59","49","387","1247","1488","Wed Mar 02 16:26:03 +0800 2011","0","0","0","0",
"2002685124","2002685124","汪帕夏","汪帕夏","31","10","上海 杨浦区","好运自然来","http://www.renren.com/236732189","u/2002685124",NULL,NULL,"m","121","45","157","112","0","Sun Mar 13 21:45:00 +0800 2011","0","0","0","0",
"2004801083","2004801083","周咏冬666","周咏冬666","44","3","广东 深圳","小微企业负责人",,"u/2004801083",NULL,NULL,"f","50","0","225","14","2","Tue Aug 06 08:00:06 +0800 2013","0","1","0","1",
"2014444215","2014444215","肉丝糯米饭","肉丝糯米饭","33","3","浙江 温州","我就是来看笑话笑图加新闻的",,"u/2014444215",NULL,NULL,"m","59","20","63","80","1283","Tue Mar 08 21:02:50 +0800 2011","0","1","0","1",
"2019103881","2019103881","一护VS皮卡丘","一护VS皮卡丘","22","1","吉林 长春","呵呵= =",,"u/2019103881",NULL,NULL,"m","15","5","31","70","0","Fri Mar 11 08:53:55 +0800 2011","0","1","0","1",
"2023154190","2023154190","福云姐","福云姐","37","5","山东 东营","6063957房屋租售求职招聘职业培训婚姻介绍下水道疏通搬家保洁保姆，河口q群142116271","http://www.dy-1314.cn","hhrhk","hhrhk",NULL,"f","1596","953","2019","17403","69","Fri May 20 11:26:38 +0800 2011","0","1","1","1","  河口区河龙小区福万家家政服务中心 经营者"
"2023220505","2023220505","邵向阳1988","邵向阳1988","32","4","江苏 常州","邵向阳，从事人力资源管理工作，无党派人士","http://blog.sina.com.cn/u/2023220505","shaoxiangyang","shaoxiangyang",NULL,"m","308","2","194","450","21","Sun Mar 13 12:08:00 +0800 2011","0","1","0","1",
"2024947177","2024947177","二更下手","二更下手","44","1","广东 广州",NULL,,"u/2024947177",NULL,NULL,"m","716","36","304","18269","14","Mon Mar 14 15:56:36 +0800 2011","0","1","0","1",
"2027924937","2027924937","靏Samurai","靏Samurai","11","1000","北京","宁静致远 厚德载福",,"312011128",NULL,"312011128","m","875","100","955","9207","31","Wed Mar 16 05:42:19 +0800 2011","0","1","0","0",
"2028381117","2028381117","慕尼黑图片报","慕尼黑图片报","37","3","山东 淄博","FC Bayern Forever NO.1",,"u/2028381117",NULL,NULL,"m","58","16","72","350","3","Wed Mar 16 12:23:52 +0800 2011","0","1","0","1",
"2029969371","2029969371","闷葫芦大师","闷葫芦大师","37","7","山东 潍坊","人丑就要多读书",,"xcastle","xcastle",NULL,"m","159","40","222","1368","108","Wed Mar 16 21:19:28 +0800 2011","0","1","0","1",
"2030062710","2030062710","CHICTALK时髦客v","CHICTALK时髦客v","31","3","上海 卢湾区","时髦客maker ❤环球美物,专业的才能是最好的,春天花花设计园http://youmuyouyang.taobao.com❤健康美励新生活;打造你个人独特的美丽❤","http://youmuyouyang.taobao.com/","sireni","sireni",NULL,"f","1199","88","1035","7899","33036","Wed Apr 06 19:38:55 +0800 2011","1","0","0","0",
"2031684357","2031684357","apabi黄肖俊","apabi黄肖俊","11","1000","北京","方正阿帕比公司总工程师，关注数字出版，数字图书馆，移动阅读等领域",,"u/2031684357",NULL,NULL,"m","246","53","102","87","29","Fri Mar 18 12:27:42 +0800 2011","0","1","0","1",
"2033792393","2033792393","gnehcinobiewgnalnix","gnehcinobiewgnalnix","22","24","吉林 延边朝鲜族自治州","一句话介绍不了",,"u/2033792393",NULL,NULL,"m","374","13","355","420","1333","Sat Mar 19 15:44:42 +0800 2011","0","1","0","1",
"2034847552","2034847552","百分之__","百分之__","31","1000","上海",NULL,,"u/2034847552",NULL,NULL,"m","89","12","237","1294","374","Thu Mar 24 01:33:38 +0800 2011","0","1","0","1",
"2035862671","2035862671","elyn_gao82","elyn_gao82","31","1000","上海",NULL,,"u/2035862671",NULL,NULL,"f","176","112","189","57","10","Sun Mar 20 11:10:28 +0800 2011","0","1","0","1",
"2037990545","2037990545","方正电子","方正电子","11","1000","北京","方正电子是中文印刷与传媒行业领先的技术、服务提供商和行业咨询专家，业务范围涵盖印刷、传媒、出版、舆情、字库、数字教育等领域。",,"founderelectronics","founderelectronics",NULL,"m","12245","41","97","2148","6","Mon Mar 21 17:02:23 +0800 2011","0","1","1","1","方正电子官方微博"
"2038420594","2038420594","懒人阿良","懒人阿良","50","5","重庆 江北区","大蓝胖次‖银他妈‖冰火‖萌就是正义‖傲娇病晚期‖励志于腹黑吐槽眼镜‖再也不想一个人看电影","http://blog.sina.com.cn/u/2038420594","u/2038420594",NULL,NULL,"m","289","62","164","3300","5","Sun Jun 19 13:56:47 +0800 2011","0","1","0","1",
"2038720933","2038720933","紫灵雀","紫灵雀","51","1","四川 成都","邪不压正! 信义才智,胸襟气度,做人的正道","http://Hi.baidu.com/qp66688","u/2038720933",NULL,NULL,"f","1346","871","1898","26750","36","Tue Mar 22 11:08:22 +0800 2011","0","1","0","1",
"2040815013","2040815013","手机用户2040815013","手机用户2040815013","100","1000","其他",NULL,,"u/2040815013",NULL,NULL,"m","16","2","147","69","213","Wed Mar 23 14:20:03 +0800 2011","0","1","0","1",
"2044183047","2044183047","-杉-","-杉-","400","16","海外 其他",NULL,,"u/2044183047",NULL,NULL,"m","269","137","252","123","205","Fri Mar 25 13:56:06 +0800 2011","0","0","0","1",
"2049923851","2049923851","陈振亚0913","陈振亚0913","31","7","上海 普陀区","现在要为5年后打算！",,"chenshishaonian","chenshishaonian",NULL,"m","3893","35","543","650","1","Sun Mar 27 22:56:48 +0800 2011","0","1","0","1",
"2053093471","2053093471","Vicki南","Vicki南","31","5","上海 长宁区",NULL,,"vickidu","vickidu",NULL,"f","311","66","182","1153","6","Tue Mar 29 12:05:36 +0800 2011","0","1","0","0",
"2061933763","2061933763","牛饮一族","牛饮一族","44","6","广东 佛山","认识别人容易，认清自己很难，让别人认清自己又易又难，呵呵......沧海一声笑，滔滔股海情，呵呵呵呵呵呵......",,"u/2061933763",NULL,NULL,"f","1140","253","358","10505","15","Sat Apr 02 14:45:07 +0800 2011","0","1","0","1",
"2063133555","2063133555","绝望着渴望着","绝望着渴望着","13","1","河北 石家庄","灵魂上的贫瘠，该拿什么来灌溉。","http://blog.sina.com.cn/u/2062412703","520zgr","520zgr",NULL,"m","573","111","188","2052","105","Sat Apr 02 19:27:58 +0800 2011","0","1","0","1",
"2063426880","2063426880","高尚doc","高尚doc","11","1","北京 东城区","哎呀~~~用什么形容词形容我呢",,"u/2063426880",NULL,NULL,"m","25","0","138","41","2","Sun May 22 19:46:20 +0800 2011","0","1","0","1",
"2069343042","2069343042","老杨g","老杨g","31","1000","上海",NULL,,"u/2069343042",NULL,NULL,"m","47","1","219","1","7","Mon May 23 02:10:21 +0800 2011","0","1","0","1",
"2071707151","2071707151","贪婪的金鱼","贪婪的金鱼","44","3","广东 深圳","主要供应：提供CARB认证的E0、E2、P1、P2沙发专用多层胶合板、杂木木方。",,"u/2071707151",NULL,NULL,"m","119","1","77","447","120","Tue Apr 05 20:03:48 +0800 2011","0","1","0","1",
"2083655331","2083655331","张海坏","张海坏","400","1000","海外","赚钱，娶你们。",,"zhanghaihuai","zhanghaihuai",NULL,"m","24301","149","200","1053","124","Wed Apr 20 19:40:29 +0800 2011","1","0","0","1",
"2085790661","2085790661","每天布洛芬静候灵归的圆先生","每天布洛芬静候灵归的圆先生","32","2","江苏 无锡","cp：@大喜打滚要看觞恭【法律狗|盗墓瓶邪本命|欧美电影资深粉|进击东食夏目黑执斩赤不良人|LOLOMG|非rps的颜狗|易GD|unfo请双】",,"u/2085790661",NULL,NULL,"f","403","142","178","171","354","Wed Apr 13 22:14:43 +0800 2011","0","1","0","1",
