,cid,sid,screen_name,reply2Id,ctext,csource,create_at,UC
561,3827564466731671,3827551396546350,SKY--HoHo,,还想找那个卖假鞋的的错误拼写回复，结果没找到[doge]，删得挺快的[doge],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:25:43 +0800 2015,1
562,3827564571402338,3827559261296573,佳佳潮铺AJ,,[给力][给力][给力]来看看,"<a href=""http://app.weibo.com/t/feed/6onWlQ"" rel=""nofollow"">华为Ascend Mate2</a>",Fri Apr 03 15:26:09 +0800 2015,3
563,3827564684742949,3827559261296573,低俗病人,,造犯规确实很棒,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:26:36 +0800 2015,2
564,3827564747441782,3827550453055926,来自萌国的tfboys凯源玺,,为什么见不到她,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:26:50 +0800 2015,3
565,3827564756128913,3827559261296573,NBA大历史,,雷霆出品，必属精品！ps.NBA历史经典@NBA大历史 主页发的真是干货！[doge],"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 03 15:26:53 +0800 2015,2
566,3827564894222597,3827561798621927,小君君00934,,你是要凉呢还是要暖呢,"<a href=""http://app.weibo.com/t/feed/3b7vIC"" rel=""nofollow"">酷派大神</a>",Fri Apr 03 15:27:26 +0800 2015,3
567,3827564940538323,3827551711942421,NBA大历史,,毕竟是真爱！！ps.NBA历史经典@NBA大历史 主页发的真是干货！[doge],"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 03 15:27:37 +0800 2015,2
568,3827565024512751,3827559277939045,滔滔SA俏可人总代,,不合适你，兄弟[汗],"<a href=""http://app.weibo.com/t/feed/99GpJ"" rel=""nofollow"">华为Ascend Mate7</a>",Fri Apr 03 15:27:56 +0800 2015,3
569,3827565112382770,3827559277939045,独脚毕方鸟,,傻,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:28:18 +0800 2015,3
570,3827565334335590,3827553968169365,普罗旺斯de薰衣草,,回复@我在西西里:兴许也是想生闺女，结果生了个儿子，就僧气了，不刮胡子了,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:29:11 +0800 2015,2
571,3827565574161296,3827561798621927,死性不该精彩,,在这,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:30:08 +0800 2015,3
572,3827565578364390,3827558015065357,沙哈拉888,,怎么努力啊，阿弟。姐姐也想学[笑cry][笑cry][笑cry],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:30:09 +0800 2015,3
573,3827565825157412,3827559261296573,维斯布鲁克吧官方微博,3827560444430386.0,回复@杭电猪肉荣uncle:那时候你又会想如果送走哈登和美诺，雷霆会不会好一点,"<a href=""http://app.weibo.com/t/feed/1GEU4g"" rel=""nofollow"">Smartisan T1</a>",Fri Apr 03 15:31:08 +0800 2015,2
574,3827566122653159,3827558015065357,arr聚宝,,加油，努力过后是辉煌,"<a href=""http://app.weibo.com/t/feed/5dtGzh"" rel=""nofollow"">魅族 MX</a>",Fri Apr 03 15:32:19 +0800 2015,3
575,3827566332948550,3827551396546350,Sin丶Wang,,尼玛我要飞啦,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5</a>",Fri Apr 03 15:33:09 +0800 2015,2
576,3827566559208854,3827548976536610,流年5516306395,,你是谁,"<a href=""http://app.weibo.com/t/feed/6G7MnG"" rel=""nofollow"">三星GALAXY S4</a>",Fri Apr 03 15:34:03 +0800 2015,3
577,3827566656180583,3827551711942421,Lebron-James-LBJ,,当我们还是队友的时候这货就常用这借口不上场打球！！,"<a href=""http://app.weibo.com/t/feed/40wvEZ"" rel=""nofollow"">索尼Xperia Z1</a>",Fri Apr 03 15:34:25 +0800 2015,3
578,3827566705698490,3827558015065357,暖宫天使,,不要紧张，沉着冷静才能考出好成绩。加油[赞][赞][赞][赞][赞],"<a href=""http://app.weibo.com/t/feed/2Q3FsK"" rel=""nofollow"">vivo Xshot</a>",Fri Apr 03 15:34:38 +0800 2015,3
579,3827566819887149,3827546459788156,西伯利亚狼乐园-1990,,你丫的到底男的女的还是,"<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>",Fri Apr 03 15:35:04 +0800 2015,3
580,3827566882591216,3827566835730330,sisikaivivi,,不要理他,"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>",Fri Apr 03 15:35:20 +0800 2015,2
581,3827566920107750,3827559261296573,能睡着就好,,哈登新闻里总有人黑罚球，好像罚球不算分一样,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:35:29 +0800 2015,3
582,3827566958150102,3827566835730330,新世界娱乐城线上娱乐,,写在纸上然后拉便便,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:35:37 +0800 2015,2
583,3827567029251076,3827566835730330,萨瓦迪卡Rrc,,睡了他,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 03 15:35:55 +0800 2015,3
584,3827567041585327,3827566835730330,妊花花,,无视Ta,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5</a>",Fri Apr 03 15:35:58 +0800 2015,2
585,3827567058363411,3827566835730330,Ju-津,,拉黑他,"<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>",Fri Apr 03 15:36:02 +0800 2015,3
586,3827567075141859,3827566835730330,JKButterfly的blue,,直接友尽,"<a href=""http://app.weibo.com/t/feed/4eF4vz"" rel=""nofollow"">华为Ascend P7</a>",Fri Apr 03 15:36:05 +0800 2015,3
587,3827567133865988,3827553968169365,我在西西里,3827565334335590.0,回复@普罗旺斯de薰衣草:他好像俩闺女吧,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:36:20 +0800 2015,2
588,3827567134451608,3827557944382777,蔷薇石英x,,看到巴山总会以为是巴中……,"<a href=""http://app.weibo.com/t/feed/3Mcf9D"" rel=""nofollow"">vivo X5·K歌之王</a>",Fri Apr 03 15:36:20 +0800 2015,2
589,3827567226279574,3827551711942421,刘志滔-布莱恩特,,假“猩猩”,"<a href=""http://weibo.com/"" rel=""nofollow"">vivo X3L</a>",Fri Apr 03 15:36:41 +0800 2015,1
590,3827567268518802,3827566835730330,谁祈生,,杀了他啊,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:36:52 +0800 2015,3
591,3827567292938108,3827553968169365,小乌barca,,塞尔比,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:36:58 +0800 2015,2
592,3827567331227048,3827551711942421,帆帆潮流店铺,,膝盖重要的哇,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:37:07 +0800 2015,1
593,3827567339882589,3827566835730330,梦想就在眼前1,,屏蔽他,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:37:09 +0800 2015,3
594,3827567402846066,3827566835730330,郎骑竹马来悦吾,,不要在愤怒下做决定，务必三思。,"<a href=""http://app.weibo.com/t/feed/2trInO"" rel=""nofollow"">红米Note 4G</a>",Fri Apr 03 15:37:24 +0800 2015,2
595,3827567423834087,3827566835730330,用户5576489607,,那你就找一个人一起过,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Fri Apr 03 15:37:29 +0800 2015,3
596,3827567507183263,3827566835730330,路途长远久伴十年,,只要你有一台电脑或一部智能手机，一天2小时以上空闲时间，就可以开个Wang店。最大貨源网提供货貨、还有開店指导，欢迎咨询。,,Fri Apr 03 15:37:49 +0800 2015,2
597,3827567528156142,3827566835730330,荣儿小诗词,,把她塞进树洞里[偷笑],"<a href=""http://app.weibo.com/t/feed/4CpTyG"" rel=""nofollow"">荣耀畅玩4</a>",Fri Apr 03 15:37:54 +0800 2015,3
598,3827567541100427,3827566835730330,阳光的心情_6072,,他有那么重要吗，如果没有，就把这个人当空气，视而不见！,"<a href=""http://app.weibo.com/t/feed/5hCtyG"" rel=""nofollow"">红米2</a>",Fri Apr 03 15:37:57 +0800 2015,3
599,3827567553435879,3827566835730330,PLay天秤座,,无视,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Fri Apr 03 15:38:00 +0800 2015,2
600,3827567570101619,3827566835730330,范启_Creation,,剁了他。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:38:03 +0800 2015,2
601,3827567612464536,3827566835730330,EXO唯12诗心的小鹿回家了,,选择远离,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:38:14 +0800 2015,3
602,3827567721343034,3827566835730330,雨雪中的浪漫_18214,,把他当成成长哦！,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:38:40 +0800 2015,3
603,3827567796895383,3827559277939045,我是90灬后,,绝对屌丝级别的,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:38:57 +0800 2015,3
604,3827567843325738,3827566835730330,卖女孩的小火柴121,,揍它,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:39:09 +0800 2015,3
605,3827567880585993,3827566835730330,一酒一剑一男儿,,改变对他或她的感官，不能改变别人，但能改变自己！,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Fri Apr 03 15:39:18 +0800 2015,2
606,3827567909539700,3827553968169365,harelily,3827556480112854.0,回复@暴走白小仙:希金斯,"<a href=""http://app.weibo.com/t/feed/13mmrA"" rel=""nofollow"">OPPO智能手机</a>",Fri Apr 03 15:39:25 +0800 2015,2
607,3827567948001310,3827566835730330,man的二次方,,冷静,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:39:34 +0800 2015,2
608,3827568073926673,3827558015065357,菲原颖子,,加油！我也是刚从高考过来的。,"<a href=""http://app.weibo.com/t/feed/13mmrA"" rel=""nofollow"">OPPO智能手机</a>",Fri Apr 03 15:40:03 +0800 2015,2
609,3827568224794262,3827566835730330,滚轮侠,,眼不见为净!,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:40:40 +0800 2015,3
610,3827568396648924,3827568015159645,一介草民陈杰,,宅男[酷],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:41:21 +0800 2015,2
611,3827568400847631,3827561798621927,苏潇曼7,,在这里在这里[呵呵][呵呵][呵呵],"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:41:22 +0800 2015,3
612,3827568451219705,3827568015159645,我姓徐那你呢,,。。。,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:41:34 +0800 2015,2
613,3827568518077258,3827566835730330,脑门亮亮,,杀了他,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:41:50 +0800 2015,3
614,3827568568497130,3827566835730330,Ms猫腻,,上帝又派了一个傻逼来考验你了呗[笑cry],"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:42:02 +0800 2015,3
615,3827568576890724,3827566835730330,啊喳叽,,自动屏蔽[doge],"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Fri Apr 03 15:42:03 +0800 2015,2
616,3827568673677580,3827566835730330,只怪太年轻zsx,,我也讨厌   一个人,"<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>",Fri Apr 03 15:42:26 +0800 2015,3
617,3827568686030075,3827566835730330,香香20139,,不要见她不就对了,"<a href=""http://app.weibo.com/t/feed/2Do2XW"" rel=""nofollow"">联想智能手机客户端</a>",Fri Apr 03 15:42:30 +0800 2015,3
618,3827568744796852,3827566835730330,YXFZF,,回复@脑门亮亮:好直接,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:42:43 +0800 2015,3
619,3827568807765916,3827568015159645,黄避菊沉鱼标,,居然玩这个了 欧版球衣 关注@GEEK球衣2号,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:42:59 +0800 2015,2
620,3827568816404860,3827568098295324,A775578675022,,哎呀，你够了嘛[哈哈],"<a href=""http://app.weibo.com/t/feed/4d8JpP"" rel=""nofollow"">三星Galaxy SIII</a>",Fri Apr 03 15:43:01 +0800 2015,3
621,3827568828151838,3827568098295324,杜海馨,,？,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:43:04 +0800 2015,2
622,3827568828494192,3827553968169365,千堂无月--大爱潮比特联盟萌主,,米尔金斯上局打的好任性,"<a href=""http://weibo.com/"" rel=""nofollow"">潮爷御赐的HTC M8</a>",Fri Apr 03 15:43:04 +0800 2015,2
623,3827568853682601,3827568015159645,生命中的咆哮,,游戏还用教练吗？还用这么多人么？,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:43:10 +0800 2015,2
624,3827568862077267,3827568098295324,你若安好_12279,,爱一个人是幸福的也是痛苦的,"<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo智能手机客户端</a>",Fri Apr 03 15:43:12 +0800 2015,3
625,3827568925042274,3827568015159645,资深糖,,汗。。。。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:43:27 +0800 2015,2
626,3827568937210544,3827551396546350,流白啊,,斯帅当时心理一定是崩溃的，仿佛在说，我是一只可以飞翔的鸭子,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:43:30 +0800 2015,2
627,3827568987545419,3827568015159645,AJ公社,,喜欢AJ的[来][来][来][来],"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:43:42 +0800 2015,2
628,3827569135161553,3827559277939045,我心瞎阿,,呵呵哒,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:44:17 +0800 2015,3
629,3827569201468964,3827558015065357,我就先逗一会,,加油↖(^ω^)↗保持积极向上轻松的心态，超常发挥是很有可能的事情哦，最重要的是心态❤,"<a href=""http://app.weibo.com/t/feed/158TxN"" rel=""nofollow"">荣耀3X畅玩版</a>",Fri Apr 03 15:44:33 +0800 2015,2
630,3827569248236893,3827566835730330,网络电台,,[doge]QJ他,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:44:44 +0800 2015,2
631,3827569290211863,3827568098295324,枫叶萧萧5579321114,,怎么发树洞,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 03 15:44:53 +0800 2015,3
632,3827569373446231,3827568098295324,匿名树洞,,[心][心][心]我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:45:13 +0800 2015,0
633,3827569461827485,3827559261296573,乀煒,,@小T-这是马甲:然後全聯盟就哈登能練出來  牆濺飯都做不到  需要靠乾爹才行  你這不是黝黑蝸殼嗎？,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:45:35 +0800 2015,2
634,3827569512200631,3827569356731621,伤心童话149,,树洞～你别出来了[笑cry],"<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>",Fri Apr 03 15:45:47 +0800 2015,3
635,3827569516061403,3827566835730330,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:45:48 +0800 2015,0
636,3827569524793616,3827569356731621,罗伯特张丹丹,,在一起在一起,"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Fri Apr 03 15:45:50 +0800 2015,2
637,3827569529223344,3827569356731621,新世界娱乐城线上娱乐,,我允许你了、来粉我吧,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:45:51 +0800 2015,2
638,3827569533419783,3827568098295324,我们都爱上XXOO,,[xkl转圈],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:45:52 +0800 2015,2
639,3827569621572976,3827551711942421,晨哥潮鞋宣传号,,不愧好兄弟[赞][赞][赞][赞][赞][赞],"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Fri Apr 03 15:46:13 +0800 2015,2
640,3827569646093128,3827561798621927,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:46:19 +0800 2015,0
641,3827569655149715,3827569356731621,我们都爱上XXOO,,好[笑cry][笑cry],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 03 15:46:20 +0800 2015,2
642,3827569675455174,3827560536314804,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:46:26 +0800 2015,0
643,3827569709011679,3827559277939045,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:46:34 +0800 2015,0
644,3827569742568020,3827558015065357,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:46:41 +0800 2015,0
645,3827569776188681,3827569356731621,荣儿小诗词,,这这这……,"<a href=""http://app.weibo.com/t/feed/4CpTyG"" rel=""nofollow"">荣耀畅玩4</a>",Fri Apr 03 15:46:49 +0800 2015,3
646,3827569856150767,3827566835730330,a无言的寂寞a,,灭了Ta,"<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>",Fri Apr 03 15:47:09 +0800 2015,3
647,3827570036252553,3827556756955179,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:47:52 +0800 2015,0
648,3827570061093290,3827555494387071,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:47:58 +0800 2015,0
649,3827570094649990,3827569356731621,路途长远久伴十年,,只要你有一台电脑或一部智能手机，一天2小时以上空闲时间，就可以开个Wang店。最大貨源网提供货貨、还有開店指导，欢迎咨询。,,Fri Apr 03 15:48:05 +0800 2015,2
650,3827570094650009,3827554236311979,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:48:06 +0800 2015,0
651,3827570120144497,3827552973709008,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:48:12 +0800 2015,0
652,3827570157895575,3827551715627868,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:48:21 +0800 2015,0
653,3827570191452217,3827550453055926,匿名树洞,,[心][心][心]我是小白，我可以一秒发出你想讲的话[心][心][心],,Fri Apr 03 15:48:29 +0800 2015,0
654,3827570237876688,3827559261296573,Evanclaisen,,哈登球品不行,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 03 15:48:40 +0800 2015,2
655,3827570242299649,3827559261296573,乀煒,3827560331097534.0,回复@hannibal_bazinga:難不成去喜歡看打鐵？,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:48:41 +0800 2015,2
656,3827570262432656,3827555494387071,天享开创,,红星十三妹,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 03 15:48:46 +0800 2015,2
657,3827570284050178,3827568098295324,刘国靖i,,刘国辉？[挖鼻屎][挖鼻屎],"<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>",Fri Apr 03 15:48:51 +0800 2015,3
